win_lose,id,home_team_api_id,away_team_api_id,home_team_goal,away_team_goal,league_id,season,team_long_name/0,team_long_name/1
3,16601,8021,8569,1,1,15722,2011/2012,Zagłębie Lubin,GKS Bełchatów
2,16602,8569,8245,0,2,15722,2011/2012,GKS Bełchatów,Korona Kielce
1,16603,8020,8033,3,0,15722,2011/2012,Polonia Bytom,Podbeskidzie Bielsko-Biała
1,16604,2182,2183,1,0,15722,2011/2012,Lech Poznań,P. Warszawa
3,16605,8673,1957,1,1,15722,2011/2012,Legia Warszawa,Jagiellonia Białystok
3,16606,1601,8244,2,2,15722,2011/2012,Ruch Chorzów,Widzew Łódź
1,16607,8025,8021,2,1,15722,2011/2012,Śląsk Wrocław,Zagłębie Lubin
2,16608,8024,8030,0,1,15722,2011/2012,Widzew Łódź,Lechia Gdańsk
1,16609,10265,2186,1,0,15722,2011/2012,Wisła Kraków,Cracovia
2,16610,2186,1601,0,2,15722,2011/2012,Cracovia,Ruch Chorzów
1,16611,8020,10265,2,0,15722,2011/2012,Polonia Bytom,Wisła Kraków
2,16612,8245,8024,0,2,15722,2011/2012,Korona Kielce,Widzew Łódź
1,16613,2182,8033,1,0,15722,2011/2012,Lech Poznań,Podbeskidzie Bielsko-Biała
1,16614,8030,8673,1,0,15722,2011/2012,Lechia Gdańsk,Legia Warszawa
3,16615,8244,8569,1,1,15722,2011/2012,Widzew Łódź,GKS Bełchatów
2,16616,2183,8021,0,4,15722,2011/2012,P. Warszawa,Zagłębie Lubin
1,16617,8025,1957,3,1,15722,2011/2012,Śląsk Wrocław,Jagiellonia Białystok
2,16618,8569,2182,0,3,15722,2011/2012,GKS Bełchatów,Lech Poznań
3,16619,1957,8245,1,1,15722,2011/2012,Jagiellonia Białystok,Korona Kielce
3,16620,8030,2186,1,1,15722,2011/2012,Lechia Gdańsk,Cracovia
1,16621,8673,8020,3,1,15722,2011/2012,Legia Warszawa,Polonia Bytom
1,16622,2183,8244,2,0,15722,2011/2012,P. Warszawa,Widzew Łódź
3,16623,8033,8024,0,0,15722,2011/2012,Podbeskidzie Bielsko-Biała,Widzew Łódź
2,16624,1601,8025,0,1,15722,2011/2012,Ruch Chorzów,Śląsk Wrocław
1,16625,10265,8021,1,0,15722,2011/2012,Wisła Kraków,Zagłębie Lubin
3,16626,8569,2186,2,2,15722,2011/2012,GKS Bełchatów,Cracovia
1,16627,1957,8244,2,1,15722,2011/2012,Jagiellonia Białystok,Widzew Łódź
1,16628,8673,8245,1,0,15722,2011/2012,Legia Warszawa,Korona Kielce
3,16629,8033,2183,1,1,15722,2011/2012,Podbeskidzie Bielsko-Biała,P. Warszawa
1,16630,1601,8030,2,1,15722,2011/2012,Ruch Chorzów,Lechia Gdańsk
3,16631,8024,2182,0,0,15722,2011/2012,Widzew Łódź,Lech Poznań
2,16632,10265,8025,0,1,15722,2011/2012,Wisła Kraków,Śląsk Wrocław
1,16633,8021,8020,2,1,15722,2011/2012,Zagłębie Lubin,Polonia Bytom
1,16634,8020,8569,1,0,15722,2011/2012,Polonia Bytom,GKS Bełchatów
1,16635,1957,2186,2,1,15722,2011/2012,Jagiellonia Białystok,Cracovia
3,16636,8245,10265,0,0,15722,2011/2012,Korona Kielce,Wisła Kraków
1,16637,2182,1601,3,0,15722,2011/2012,Lech Poznań,Ruch Chorzów
3,16638,8030,8244,0,0,15722,2011/2012,Lechia Gdańsk,Widzew Łódź
2,16639,8673,8025,1,2,15722,2011/2012,Legia Warszawa,Śląsk Wrocław
1,16640,8024,2183,1,0,15722,2011/2012,Widzew Łódź,P. Warszawa
3,16641,8021,8033,0,0,15722,2011/2012,Zagłębie Lubin,Podbeskidzie Bielsko-Biała
1,16642,8020,2182,2,1,15722,2011/2012,Polonia Bytom,Lech Poznań
2,16643,8244,8673,1,3,15722,2011/2012,Widzew Łódź,Legia Warszawa
2,16644,8033,8245,2,3,15722,2011/2012,Podbeskidzie Bielsko-Biała,Korona Kielce
1,16645,2183,8569,2,1,15722,2011/2012,P. Warszawa,GKS Bełchatów
1,16646,1601,1957,1,0,15722,2011/2012,Ruch Chorzów,Jagiellonia Białystok
2,16647,8025,8024,1,2,15722,2011/2012,Śląsk Wrocław,Widzew Łódź
2,16648,10265,8030,0,1,15722,2011/2012,Wisła Kraków,Lechia Gdańsk
3,16649,8021,2186,1,1,15722,2011/2012,Zagłębie Lubin,Cracovia
2,16650,2186,8244,0,1,15722,2011/2012,Cracovia,Widzew Łódź
3,16651,8569,8024,0,0,15722,2011/2012,GKS Bełchatów,Widzew Łódź
1,16652,1957,2183,3,2,15722,2011/2012,Jagiellonia Białystok,P. Warszawa
1,16653,8245,8025,2,1,15722,2011/2012,Korona Kielce,Śląsk Wrocław
2,16654,2182,10265,0,1,15722,2011/2012,Lech Poznań,Wisła Kraków
1,16655,8030,8020,2,1,15722,2011/2012,Lechia Gdańsk,Polonia Bytom
2,16656,8673,8033,1,2,15722,2011/2012,Legia Warszawa,Podbeskidzie Bielsko-Biała
1,16657,1601,8021,2,1,15722,2011/2012,Ruch Chorzów,Zagłębie Lubin
2,16658,2186,8025,0,1,15722,2011/2012,Cracovia,Śląsk Wrocław
1,16659,8245,8030,1,0,15722,2011/2012,Korona Kielce,Lechia Gdańsk
1,16660,2182,1957,4,1,15722,2011/2012,Lech Poznań,Jagiellonia Białystok
3,16661,8244,8020,1,1,15722,2011/2012,Widzew Łódź,Polonia Bytom
2,16662,8033,1601,0,1,15722,2011/2012,Podbeskidzie Bielsko-Biała,Ruch Chorzów
1,16663,2183,8673,2,1,15722,2011/2012,P. Warszawa,Legia Warszawa
3,16664,8024,8021,0,0,15722,2011/2012,Widzew Łódź,Zagłębie Lubin
1,16665,10265,8569,2,0,15722,2011/2012,Wisła Kraków,GKS Bełchatów
2,16666,8569,8673,0,2,15722,2011/2012,GKS Bełchatów,Legia Warszawa
2,16667,8020,2186,0,1,15722,2011/2012,Polonia Bytom,Cracovia
1,16668,8033,8030,1,0,15722,2011/2012,Podbeskidzie Bielsko-Biała,Lechia Gdańsk
3,16669,2183,8245,0,0,15722,2011/2012,P. Warszawa,Korona Kielce
1,16670,8025,2182,3,1,15722,2011/2012,Śląsk Wrocław,Lech Poznań
1,16671,8024,1957,4,2,15722,2011/2012,Widzew Łódź,Jagiellonia Białystok
1,16672,10265,1601,3,2,15722,2011/2012,Wisła Kraków,Ruch Chorzów
1,16673,8021,8244,2,1,15722,2011/2012,Zagłębie Lubin,Widzew Łódź
2,16674,2186,2182,0,3,15722,2011/2012,Cracovia,Lech Poznań
1,16675,1957,8021,3,1,15722,2011/2012,Jagiellonia Białystok,Zagłębie Lubin
1,16676,8245,8020,2,0,15722,2011/2012,Korona Kielce,Polonia Bytom
3,16677,8030,8569,0,0,15722,2011/2012,Lechia Gdańsk,GKS Bełchatów
1,16678,8673,10265,2,0,15722,2011/2012,Legia Warszawa,Wisła Kraków
1,16679,8244,8033,2,1,15722,2011/2012,Widzew Łódź,Podbeskidzie Bielsko-Biała
1,16680,1601,8024,3,1,15722,2011/2012,Ruch Chorzów,Widzew Łódź
1,16681,8025,2183,4,0,15722,2011/2012,Śląsk Wrocław,P. Warszawa
1,16682,1957,8033,2,1,15722,2012/2013,Jagiellonia Białystok,Podbeskidzie Bielsko-Biała
1,16683,2182,1601,4,0,15722,2012/2013,Lech Poznań,Ruch Chorzów
2,16684,8030,2183,1,3,15722,2012/2013,Lechia Gdańsk,P. Warszawa
2,16685,8028,8020,1,2,15722,2012/2013,Piast Gliwice,Polonia Bytom
1,16686,8673,8245,4,0,15722,2012/2013,Legia Warszawa,Korona Kielce
1,16687,8024,8025,2,1,15722,2012/2013,Widzew Łódź,Śląsk Wrocław
1,16688,10265,8569,2,1,15722,2012/2013,Wisła Kraków,GKS Bełchatów
1,16689,8023,8021,4,0,15722,2012/2013,Pogoń Szczecin,Zagłębie Lubin
1,16690,8020,8569,2,0,15722,2012/2013,Polonia Bytom,GKS Bełchatów
3,16691,1957,8024,2,2,15722,2012/2013,Jagiellonia Białystok,Widzew Łódź
2,16692,8030,8673,1,2,15722,2012/2013,Lechia Gdańsk,Legia Warszawa
2,16693,8028,1601,1,3,15722,2012/2013,Piast Gliwice,Ruch Chorzów
2,16694,8023,8025,0,3,15722,2012/2013,Pogoń Szczecin,Śląsk Wrocław
1,16695,2183,8245,2,0,15722,2012/2013,P. Warszawa,Korona Kielce
2,16696,10265,2182,0,1,15722,2012/2013,Wisła Kraków,Lech Poznań
2,16697,8021,8033,1,2,15722,2012/2013,Zagłębie Lubin,Podbeskidzie Bielsko-Biała
2,16698,8569,8023,0,1,15722,2012/2013,GKS Bełchatów,Pogoń Szczecin
2,16699,8020,8021,0,2,15722,2012/2013,Polonia Bytom,Zagłębie Lubin
3,16700,8245,10265,1,1,15722,2012/2013,Korona Kielce,Wisła Kraków
2,16701,8673,1957,1,2,15722,2012/2013,Legia Warszawa,Jagiellonia Białystok
2,16702,8033,2183,0,1,15722,2012/2013,Podbeskidzie Bielsko-Biała,P. Warszawa
2,16703,1601,8030,0,1,15722,2012/2013,Ruch Chorzów,Lechia Gdańsk
2,16704,8025,8028,1,3,15722,2012/2013,Śląsk Wrocław,Piast Gliwice
2,16705,8024,2182,0,1,15722,2012/2013,Widzew Łódź,Lech Poznań
3,16706,1957,8245,0,0,15722,2012/2013,Jagiellonia Białystok,Korona Kielce
2,16707,2182,8673,1,3,15722,2012/2013,Lech Poznań,Legia Warszawa
1,16708,8030,8024,2,0,15722,2012/2013,Lechia Gdańsk,Widzew Łódź
1,16709,8028,8033,1,0,15722,2012/2013,Piast Gliwice,Podbeskidzie Bielsko-Biała
1,16710,8023,1601,1,0,15722,2012/2013,Pogoń Szczecin,Ruch Chorzów
3,16711,2183,8020,1,1,15722,2012/2013,P. Warszawa,Polonia Bytom
1,16712,10265,8025,1,0,15722,2012/2013,Wisła Kraków,Śląsk Wrocław
1,16713,8021,8569,1,0,15722,2012/2013,Zagłębie Lubin,GKS Bełchatów
3,16714,8569,8030,1,1,15722,2012/2013,GKS Bełchatów,Lechia Gdańsk
3,16715,8020,8023,0,0,15722,2012/2013,Polonia Bytom,Pogoń Szczecin
1,16716,8245,8028,4,0,15722,2012/2013,Korona Kielce,Piast Gliwice
1,16717,8673,8024,1,0,15722,2012/2013,Legia Warszawa,Widzew Łódź
2,16718,8033,2182,2,3,15722,2012/2013,Podbeskidzie Bielsko-Biała,Lech Poznań
2,16719,2183,8021,0,1,15722,2012/2013,P. Warszawa,Zagłębie Lubin
2,16720,1601,10265,1,2,15722,2012/2013,Ruch Chorzów,Wisła Kraków
3,16721,8025,1957,3,3,15722,2012/2013,Śląsk Wrocław,Jagiellonia Białystok
3,16722,1957,8569,2,2,15722,2012/2013,Jagiellonia Białystok,GKS Bełchatów
2,16723,2182,8025,0,3,15722,2012/2013,Lech Poznań,Śląsk Wrocław
3,16724,8030,8021,2,2,15722,2012/2013,Lechia Gdańsk,Zagłębie Lubin
1,16725,8673,1601,3,0,15722,2012/2013,Legia Warszawa,Ruch Chorzów
3,16726,8028,2183,1,1,15722,2012/2013,Piast Gliwice,P. Warszawa
1,16727,8023,8033,2,0,15722,2012/2013,Pogoń Szczecin,Podbeskidzie Bielsko-Biała
1,16728,8024,8245,1,0,15722,2012/2013,Widzew Łódź,Korona Kielce
2,16729,10265,8020,1,3,15722,2012/2013,Wisła Kraków,Polonia Bytom
2,16730,8569,8028,1,3,15722,2012/2013,GKS Bełchatów,Piast Gliwice
1,16731,8020,8030,2,0,15722,2012/2013,Polonia Bytom,Lechia Gdańsk
2,16732,8245,2182,0,1,15722,2012/2013,Korona Kielce,Lech Poznań
3,16733,8033,8024,2,2,15722,2012/2013,Podbeskidzie Bielsko-Biała,Widzew Łódź
1,16734,2183,8023,2,0,15722,2012/2013,P. Warszawa,Pogoń Szczecin
3,16735,1601,1957,1,1,15722,2012/2013,Ruch Chorzów,Jagiellonia Białystok
1,16736,8025,8673,1,0,15722,2012/2013,Śląsk Wrocław,Legia Warszawa
1,16737,8021,10265,4,1,15722,2012/2013,Zagłębie Lubin,Wisła Kraków
3,16738,8569,10265,0,0,15722,2012/2013,GKS Bełchatów,Wisła Kraków
1,16739,8020,8028,1,0,15722,2012/2013,Polonia Bytom,Piast Gliwice
1,16740,8245,8673,3,2,15722,2012/2013,Korona Kielce,Legia Warszawa
1,16741,8033,1957,4,0,15722,2012/2013,Podbeskidzie Bielsko-Biała,Jagiellonia Białystok
3,16742,2183,8030,1,1,15722,2012/2013,P. Warszawa,Lechia Gdańsk
2,16743,1601,2182,0,4,15722,2012/2013,Ruch Chorzów,Lech Poznań
1,16744,8025,8024,2,1,15722,2012/2013,Śląsk Wrocław,Widzew Łódź
1,16745,8021,8023,3,0,15722,2012/2013,Zagłębie Lubin,Pogoń Szczecin
2,16746,8020,1957,1,2,15722,2012/2013,Polonia Bytom,Jagiellonia Białystok
3,16747,8245,8025,1,1,15722,2012/2013,Korona Kielce,Śląsk Wrocław
2,16748,2182,2183,0,1,15722,2012/2013,Lech Poznań,P. Warszawa
3,16749,8030,8023,1,1,15722,2012/2013,Lechia Gdańsk,Pogoń Szczecin
3,16750,8673,8569,0,0,15722,2012/2013,Legia Warszawa,GKS Bełchatów
3,16751,8028,8021,1,1,15722,2012/2013,Piast Gliwice,Zagłębie Lubin
1,16752,1601,8024,3,0,15722,2012/2013,Ruch Chorzów,Widzew Łódź
3,16753,10265,8033,0,0,15722,2012/2013,Wisła Kraków,Podbeskidzie Bielsko-Biała
3,16754,8569,8024,0,0,15722,2012/2013,GKS Bełchatów,Widzew Łódź
2,16755,8020,2182,0,1,15722,2012/2013,Polonia Bytom,Lech Poznań
1,16756,8030,8245,3,2,15722,2012/2013,Lechia Gdańsk,Korona Kielce
2,16757,8033,8673,1,2,15722,2012/2013,Podbeskidzie Bielsko-Biała,Legia Warszawa
2,16758,8023,8028,0,2,15722,2012/2013,Pogoń Szczecin,Piast Gliwice
2,16759,2183,10265,1,2,15722,2012/2013,P. Warszawa,Wisła Kraków
3,16760,1601,8025,1,1,15722,2012/2013,Ruch Chorzów,Śląsk Wrocław
1,16761,8021,1957,2,1,15722,2012/2013,Zagłębie Lubin,Jagiellonia Białystok
3,16762,2182,8569,0,0,15722,2012/2013,Lech Poznań,GKS Bełchatów
1,16763,1957,2183,2,0,15722,2012/2013,Jagiellonia Białystok,P. Warszawa
1,16764,8673,8020,3,0,15722,2012/2013,Legia Warszawa,Polonia Bytom
1,16765,8028,8030,2,0,15722,2012/2013,Piast Gliwice,Lechia Gdańsk
3,16766,8024,8021,0,0,15722,2012/2013,Widzew Łódź,Zagłębie Lubin
3,16767,8025,8033,1,1,15722,2012/2013,Śląsk Wrocław,Podbeskidzie Bielsko-Biała
1,16768,10265,8023,2,0,15722,2012/2013,Wisła Kraków,Pogoń Szczecin
1,16769,8245,1601,2,1,15722,2012/2013,Korona Kielce,Ruch Chorzów
2,16770,8569,8673,0,2,15722,2012/2013,GKS Bełchatów,Legia Warszawa
3,16771,1957,8020,1,1,15722,2012/2013,Jagiellonia Białystok,Polonia Bytom
3,16772,8033,10265,1,1,15722,2012/2013,Podbeskidzie Bielsko-Biała,Wisła Kraków
2,16773,8023,8030,0,2,15722,2012/2013,Pogoń Szczecin,Lechia Gdańsk
2,16774,2183,2182,1,2,15722,2012/2013,P. Warszawa,Lech Poznań
1,16775,8025,8245,2,0,15722,2012/2013,Śląsk Wrocław,Korona Kielce
1,16776,8024,1601,2,0,15722,2012/2013,Widzew Łódź,Ruch Chorzów
1,16777,8021,8028,2,1,15722,2012/2013,Zagłębie Lubin,Piast Gliwice
1,16778,8569,8025,1,0,15722,2012/2013,GKS Bełchatów,Śląsk Wrocław
1,16779,8020,8024,3,1,15722,2012/2013,Polonia Bytom,Widzew Łódź
3,16780,8030,10265,0,0,15722,2012/2013,Lechia Gdańsk,Wisła Kraków
3,16781,8028,1957,1,1,15722,2012/2013,Piast Gliwice,Jagiellonia Białystok
3,16782,8033,8245,1,1,15722,2012/2013,Podbeskidzie Bielsko-Biała,Korona Kielce
2,16783,8023,2182,0,2,15722,2012/2013,Pogoń Szczecin,Lech Poznań
2,16784,2183,8673,1,2,15722,2012/2013,P. Warszawa,Legia Warszawa
2,16785,8021,1601,2,3,15722,2012/2013,Zagłębie Lubin,Ruch Chorzów
1,16786,1957,8023,1,0,15722,2012/2013,Jagiellonia Białystok,Pogoń Szczecin
1,16787,8245,8569,1,0,15722,2012/2013,Korona Kielce,GKS Bełchatów
1,16788,2182,8030,4,2,15722,2012/2013,Lech Poznań,Lechia Gdańsk
1,16789,8673,8021,2,0,15722,2012/2013,Legia Warszawa,Zagłębie Lubin
2,16790,1601,8033,1,3,15722,2012/2013,Ruch Chorzów,Podbeskidzie Bielsko-Biała
1,16791,8025,8020,2,1,15722,2012/2013,Śląsk Wrocław,Polonia Bytom
1,16792,8024,2183,3,2,15722,2012/2013,Widzew Łódź,P. Warszawa
2,16793,10265,8028,1,2,15722,2012/2013,Wisła Kraków,Piast Gliwice
2,16794,8569,1601,0,3,15722,2012/2013,GKS Bełchatów,Ruch Chorzów
2,16795,8020,8033,0,1,15722,2012/2013,Polonia Bytom,Podbeskidzie Bielsko-Biała
2,16796,8030,1957,2,3,15722,2012/2013,Lechia Gdańsk,Jagiellonia Białystok
2,16797,8028,2182,0,3,15722,2012/2013,Piast Gliwice,Lech Poznań
3,16798,8023,8024,1,1,15722,2012/2013,Pogoń Szczecin,Widzew Łódź
3,16799,2183,8025,2,2,15722,2012/2013,P. Warszawa,Śląsk Wrocław
2,16800,10265,8673,1,2,15722,2012/2013,Wisła Kraków,Legia Warszawa
1,16801,8021,8245,2,1,15722,2012/2013,Zagłębie Lubin,Korona Kielce
3,16802,1957,10265,2,2,15722,2012/2013,Jagiellonia Białystok,Wisła Kraków
1,16803,8245,8020,1,0,15722,2012/2013,Korona Kielce,Polonia Bytom
1,16804,2182,8021,3,1,15722,2012/2013,Lech Poznań,Zagłębie Lubin
1,16805,8673,8023,3,1,15722,2012/2013,Legia Warszawa,Pogoń Szczecin
3,16806,8033,8569,1,1,15722,2012/2013,Podbeskidzie Bielsko-Biała,GKS Bełchatów
1,16807,1601,2183,2,1,15722,2012/2013,Ruch Chorzów,P. Warszawa
3,16808,8025,8030,1,1,15722,2012/2013,Śląsk Wrocław,Lechia Gdańsk
3,16809,8024,8028,1,1,15722,2012/2013,Widzew Łódź,Piast Gliwice
1,16810,8020,1601,2,0,15722,2012/2013,Polonia Bytom,Ruch Chorzów
2,16811,1957,2182,0,1,15722,2012/2013,Jagiellonia Białystok,Lech Poznań
2,16812,8030,8033,1,2,15722,2012/2013,Lechia Gdańsk,Podbeskidzie Bielsko-Biała
3,16813,8028,8673,0,0,15722,2012/2013,Piast Gliwice,Legia Warszawa
1,16814,8023,8245,2,1,15722,2012/2013,Pogoń Szczecin,Korona Kielce
2,16815,2183,8569,0,1,15722,2012/2013,P. Warszawa,GKS Bełchatów
1,16816,10265,8024,1,0,15722,2012/2013,Wisła Kraków,Widzew Łódź
1,16817,8021,8025,4,0,15722,2012/2013,Zagłębie Lubin,Śląsk Wrocław
1,16818,8569,8020,2,0,15722,2012/2013,GKS Bełchatów,Polonia Bytom
3,16819,8245,2183,1,1,15722,2012/2013,Korona Kielce,P. Warszawa
1,16820,2182,10265,1,0,15722,2012/2013,Lech Poznań,Wisła Kraków
1,16821,8673,8030,1,0,15722,2012/2013,Legia Warszawa,Lechia Gdańsk
3,16822,8033,8021,1,1,15722,2012/2013,Podbeskidzie Bielsko-Biała,Zagłębie Lubin
2,16823,1601,8028,1,2,15722,2012/2013,Ruch Chorzów,Piast Gliwice
1,16824,8025,8023,1,0,15722,2012/2013,Śląsk Wrocław,Pogoń Szczecin
1,16825,8024,1957,3,0,15722,2012/2013,Widzew Łódź,Jagiellonia Białystok
2,16826,1957,8673,0,3,15722,2012/2013,Jagiellonia Białystok,Legia Warszawa
1,16827,2182,8024,4,0,15722,2012/2013,Lech Poznań,Widzew Łódź
3,16828,8030,1601,4,4,15722,2012/2013,Lechia Gdańsk,Ruch Chorzów
1,16829,8028,8025,3,2,15722,2012/2013,Piast Gliwice,Śląsk Wrocław
2,16830,8023,8569,0,1,15722,2012/2013,Pogoń Szczecin,GKS Bełchatów
1,16831,2183,8033,2,1,15722,2012/2013,P. Warszawa,Podbeskidzie Bielsko-Biała
1,16832,10265,8245,3,0,15722,2012/2013,Wisła Kraków,Korona Kielce
2,16833,8021,8020,1,2,15722,2012/2013,Zagłębie Lubin,Polonia Bytom
1,16834,8569,8021,3,2,15722,2012/2013,GKS Bełchatów,Zagłębie Lubin
2,16835,8020,2183,0,4,15722,2012/2013,Polonia Bytom,P. Warszawa
1,16836,8245,1957,5,0,15722,2012/2013,Korona Kielce,Jagiellonia Białystok
1,16837,8673,2182,1,0,15722,2012/2013,Legia Warszawa,Lech Poznań
2,16838,8033,8028,1,2,15722,2012/2013,Podbeskidzie Bielsko-Biała,Piast Gliwice
2,16839,1601,8023,2,3,15722,2012/2013,Ruch Chorzów,Pogoń Szczecin
1,16840,8025,10265,3,0,15722,2012/2013,Śląsk Wrocław,Wisła Kraków
2,16841,8024,8030,1,2,15722,2012/2013,Widzew Łódź,Lechia Gdańsk
2,16842,1957,8025,0,3,15722,2012/2013,Jagiellonia Białystok,Śląsk Wrocław
2,16843,2182,8033,0,2,15722,2012/2013,Lech Poznań,Podbeskidzie Bielsko-Biała
3,16844,8030,8569,1,1,15722,2012/2013,Lechia Gdańsk,GKS Bełchatów
3,16845,8028,8245,1,1,15722,2012/2013,Piast Gliwice,Korona Kielce
1,16846,8023,8020,1,0,15722,2012/2013,Pogoń Szczecin,Polonia Bytom
3,16847,8024,8673,1,1,15722,2012/2013,Widzew Łódź,Legia Warszawa
3,16848,10265,1601,1,1,15722,2012/2013,Wisła Kraków,Ruch Chorzów
3,16849,8021,2183,0,0,15722,2012/2013,Zagłębie Lubin,P. Warszawa
3,16850,8569,1957,1,1,15722,2012/2013,GKS Bełchatów,Jagiellonia Białystok
2,16851,8020,10265,0,1,15722,2012/2013,Polonia Bytom,Wisła Kraków
3,16852,8245,8024,0,0,15722,2012/2013,Korona Kielce,Widzew Łódź
1,16853,8033,8023,2,1,15722,2012/2013,Podbeskidzie Bielsko-Biała,Pogoń Szczecin
3,16854,2183,8028,1,1,15722,2012/2013,P. Warszawa,Piast Gliwice
3,16855,1601,8673,0,0,15722,2012/2013,Ruch Chorzów,Legia Warszawa
3,16856,8025,2182,1,1,15722,2012/2013,Śląsk Wrocław,Lech Poznań
2,16857,8021,8030,0,3,15722,2012/2013,Zagłębie Lubin,Lechia Gdańsk
3,16858,1957,8021,0,0,15722,2012/2013,Jagiellonia Białystok,Zagłębie Lubin
2,16859,8245,8030,0,1,15722,2012/2013,Korona Kielce,Lechia Gdańsk
3,16860,2182,8020,0,0,15722,2012/2013,Lech Poznań,Polonia Bytom
1,16861,8673,8033,3,1,15722,2012/2013,Legia Warszawa,Podbeskidzie Bielsko-Biała
1,16862,8028,8023,1,0,15722,2012/2013,Piast Gliwice,Pogoń Szczecin
1,16863,8025,1601,1,0,15722,2012/2013,Śląsk Wrocław,Ruch Chorzów
1,16864,8024,8569,1,0,15722,2012/2013,Widzew Łódź,GKS Bełchatów
2,16865,10265,2183,1,3,15722,2012/2013,Wisła Kraków,P. Warszawa
1,16866,1957,1601,1,0,15722,2012/2013,Jagiellonia Białystok,Ruch Chorzów
1,16867,2182,8245,2,0,15722,2012/2013,Lech Poznań,Korona Kielce
2,16868,8030,8020,0,2,15722,2012/2013,Lechia Gdańsk,Polonia Bytom
1,16869,8673,8025,5,0,15722,2012/2013,Legia Warszawa,Śląsk Wrocław
2,16870,8028,8569,2,3,15722,2012/2013,Piast Gliwice,GKS Bełchatów
1,16871,8023,2183,3,1,15722,2012/2013,Pogoń Szczecin,P. Warszawa
2,16872,8024,8033,1,2,15722,2012/2013,Widzew Łódź,Podbeskidzie Bielsko-Biała
2,16873,10265,8021,0,1,15722,2012/2013,Wisła Kraków,Zagłębie Lubin
2,16874,8569,2182,0,1,15722,2012/2013,GKS Bełchatów,Lech Poznań
3,16875,8020,8673,2,2,15722,2012/2013,Polonia Bytom,Legia Warszawa
2,16876,8030,8028,1,2,15722,2012/2013,Lechia Gdańsk,Piast Gliwice
3,16877,8033,8025,1,1,15722,2012/2013,Podbeskidzie Bielsko-Biała,Śląsk Wrocław
1,16878,8023,10265,2,0,15722,2012/2013,Pogoń Szczecin,Wisła Kraków
3,16879,2183,1957,1,1,15722,2012/2013,P. Warszawa,Jagiellonia Białystok
3,16880,1601,8245,1,1,15722,2012/2013,Ruch Chorzów,Korona Kielce
2,16881,8021,8024,0,1,15722,2012/2013,Zagłębie Lubin,Widzew Łódź
2,16882,1957,8028,0,2,15722,2012/2013,Jagiellonia Białystok,Piast Gliwice
1,16883,8245,8033,2,1,15722,2012/2013,Korona Kielce,Podbeskidzie Bielsko-Biała
3,16884,2182,8023,1,1,15722,2012/2013,Lech Poznań,Pogoń Szczecin
3,16885,8673,2183,1,1,15722,2012/2013,Legia Warszawa,P. Warszawa
1,16886,1601,8021,2,1,15722,2012/2013,Ruch Chorzów,Zagłębie Lubin
1,16887,8025,8569,2,1,15722,2012/2013,Śląsk Wrocław,GKS Bełchatów
3,16888,8024,8020,1,1,15722,2012/2013,Widzew Łódź,Polonia Bytom
1,16889,10265,8030,1,0,15722,2012/2013,Wisła Kraków,Lechia Gdańsk
3,16890,8569,8245,1,1,15722,2012/2013,GKS Bełchatów,Korona Kielce
1,16891,8020,8025,4,1,15722,2012/2013,Polonia Bytom,Śląsk Wrocław
1,16892,8030,2182,2,0,15722,2012/2013,Lechia Gdańsk,Lech Poznań
1,16893,8028,10265,2,0,15722,2012/2013,Piast Gliwice,Wisła Kraków
2,16894,8033,1601,1,2,15722,2012/2013,Podbeskidzie Bielsko-Biała,Ruch Chorzów
3,16895,8023,1957,1,1,15722,2012/2013,Pogoń Szczecin,Jagiellonia Białystok
1,16896,2183,8024,3,1,15722,2012/2013,P. Warszawa,Widzew Łódź
3,16897,8021,8673,2,2,15722,2012/2013,Zagłębie Lubin,Legia Warszawa
2,16898,1957,8030,0,2,15722,2012/2013,Jagiellonia Białystok,Lechia Gdańsk
1,16899,8245,8021,1,0,15722,2012/2013,Korona Kielce,Zagłębie Lubin
1,16900,2182,8028,4,0,15722,2012/2013,Lech Poznań,Piast Gliwice
1,16901,8673,10265,2,1,15722,2012/2013,Legia Warszawa,Wisła Kraków
2,16902,8033,8020,1,3,15722,2012/2013,Podbeskidzie Bielsko-Biała,Polonia Bytom
1,16903,1601,8569,2,1,15722,2012/2013,Ruch Chorzów,GKS Bełchatów
1,16904,8025,2183,2,1,15722,2012/2013,Śląsk Wrocław,P. Warszawa
2,16905,8024,8023,1,3,15722,2012/2013,Widzew Łódź,Pogoń Szczecin
1,16906,8569,8033,2,1,15722,2012/2013,GKS Bełchatów,Podbeskidzie Bielsko-Biała
1,16907,8020,8245,2,0,15722,2012/2013,Polonia Bytom,Korona Kielce
2,16908,8030,8025,2,3,15722,2012/2013,Lechia Gdańsk,Śląsk Wrocław
2,16909,8028,8024,1,2,15722,2012/2013,Piast Gliwice,Widzew Łódź
2,16910,8023,8673,0,3,15722,2012/2013,Pogoń Szczecin,Legia Warszawa
1,16911,2183,1601,2,1,15722,2012/2013,P. Warszawa,Ruch Chorzów
3,16912,10265,1957,0,0,15722,2012/2013,Wisła Kraków,Jagiellonia Białystok
2,16913,8021,2182,0,1,15722,2012/2013,Zagłębie Lubin,Lech Poznań
2,16914,8569,2183,0,5,15722,2012/2013,GKS Bełchatów,P. Warszawa
1,16915,8245,8023,2,1,15722,2012/2013,Korona Kielce,Pogoń Szczecin
